customer_id,customer_name,area,Recency,Frequency,Monetary,Cluster,Segment
32868927,Anjali Lala,Karimnagar,103,1,634.28,1,Regular Customers
32929817,Vedika Devi,Muzaffarpur,71,2,3955.4,1,Regular Customers
32987624,Dalaja Arora,Jabalpur,55,4,8339.880000000001,0,Loyal Customers
33034249,Lavanya Hari,Bhind,404,2,6554.719999999999,3,At Risk Customers
33280073,Yuvraj Lad,Tadepalligudem,445,1,989.77,3,At Risk Customers
33295496,Imaran Chaudry,Haldia,41,1,3502.77,1,Regular Customers
33331259,Leena Deol,Saharsa,147,4,9616.06,2,Premium Customers
33370343,Yachana Bava,Ratlam,464,1,3570.08,3,At Risk Customers
33472376,Krisha Misra,Bardhaman,76,2,7828.88,0,Loyal Customers
33481252,Ishaan Naidu,Noida,463,4,9717.52,0,Loyal Customers
33544355,Aarnav Nayak,Sri Ganganagar,311,2,5835.950000000001,3,At Risk Customers
33608451,Lohit Dugar,Madurai,508,1,3352.28,3,At Risk Customers
33617546,Harrison Edwin,Bhopal,58,1,4428.29,1,Regular Customers
33651554,Madhav Sridhar,Saharsa,38,2,9397.9,0,Loyal Customers
33658749,Anjali Varty,Ahmednagar,262,2,1056.98,1,Regular Customers
33675108,Yagnesh Patel,Jalgaon,23,4,5719.780000000001,0,Loyal Customers
33685414,Nidhi Swaminathan,Miryalaguda,402,2,2138.62,3,At Risk Customers
33706378,Michael Dugar,Mehsana,189,2,6896.68,0,Loyal Customers
33741801,Girindra Nadig,Ratlam,20,3,9840.46,0,Loyal Customers
33871107,Aarav Rout,Thiruvananthapuram,156,3,10453.99,0,Loyal Customers
33998721,Aahana Naik,Bhilai,135,1,3038.93,1,Regular Customers
34074184,Nakul Din,Bangalore,324,1,1492.14,3,At Risk Customers
34095555,Charan Misra,Raiganj,281,4,6863.509999999999,0,Loyal Customers
34156884,Rachita Lal,Kolkata,427,2,1794.35,3,At Risk Customers
34237583,Ishwar Chand,Hapur,81,3,7363.0,0,Loyal Customers
34281470,Yash Johal,Kharagpur,142,3,7879.19,0,Loyal Customers
34381941,Oeshi Thaman,Malegaon,432,1,2310.95,3,At Risk Customers
34425723,Vasatika Saini,Saharanpur,101,1,890.42,1,Regular Customers
34526442,Harita Chatterjee,Raipur,18,1,4073.52,1,Regular Customers
34526570,Falak Edwin,Mysore,394,2,1185.52,3,At Risk Customers
34567918,Meghana Ranganathan,Latur,2,3,6555.66,0,Loyal Customers
34580200,Unni Dara,Bally,543,1,2174.92,3,At Risk Customers
34588087,Tanmayi Vyas,Shimla,376,2,6688.84,3,At Risk Customers
34655710,Abeer Ravel,Katihar,94,3,3258.98,1,Regular Customers
34668988,Wishi Varughese,Nagpur,39,4,6715.21,0,Loyal Customers
34697768,Omaja Oak,Aurangabad,530,1,3293.03,3,At Risk Customers
34713143,Ganga Sabharwal,Jehanabad,429,1,2577.7,3,At Risk Customers
34755436,Jatin Ramachandran,Kolkata,162,3,7746.73,0,Loyal Customers
34761418,Nitesh De,Bhilwara,398,1,2457.2,3,At Risk Customers
34768050,Ekalinga Dixit,Dhanbad,187,2,5012.68,1,Regular Customers
34787383,Ekbal Talwar,Anantapur,116,4,3963.52,0,Loyal Customers
34835738,Vrinda Mutti,Jalna,89,3,9399.95,0,Loyal Customers
34839913,Gaurika Dayal,Belgaum,117,3,7986.43,0,Loyal Customers
34853377,William Dutta,Nanded,79,3,4021.03,0,Loyal Customers
34897081,Kamala Dasgupta,Shahjahanpur,156,2,4763.95,1,Regular Customers
35049420,Udarsh Mangal,Madanapalle,120,1,3483.31,1,Regular Customers
35133191,Ojasvi Sha,Loni,235,1,1725.22,1,Regular Customers
35144658,Tristan Gulati,Bilaspur,483,1,3834.36,3,At Risk Customers
35156679,Chakradev Verma,Etawah,145,3,6666.26,0,Loyal Customers
35237846,Bakhshi Varkey,Guna,170,1,2010.17,1,Regular Customers
35278126,Harinakshi Arya,Tumkur,470,2,5868.7,3,At Risk Customers
35302195,Garima Chahal,Maheshtala,56,2,2391.94,1,Regular Customers
35349582,Raksha Kalla,Bhilai,116,2,3572.83,1,Regular Customers
35358395,Hiral Kumar,Dindigul,91,3,6296.38,0,Loyal Customers
35402531,Eta Gola,Kulti,67,2,5781.3,1,Regular Customers
35434373,Pushti Pandya,Aurangabad,317,3,5418.07,0,Loyal Customers
35435896,Abhiram Tiwari,Dehradun,196,1,1714.38,1,Regular Customers
35455991,Aryan Balakrishnan,Tezpur,402,2,4867.96,3,At Risk Customers
35459748,Ekbal Dasgupta,Firozabad,17,3,6500.9400000000005,0,Loyal Customers
35554129,Darika Natarajan,Alappuzha,90,2,6012.49,1,Regular Customers
35690581,Sachi Jani,Gorakhpur,213,2,5990.57,0,Loyal Customers
35705377,Wahab Bobal,Tumkur,268,3,5952.07,0,Loyal Customers
35782051,Ekiya Mital,Mango,36,2,7050.12,0,Loyal Customers
35812567,Xalak Sood,Bikaner,253,1,3043.32,1,Regular Customers
35826539,Widisha Kapur,Deoghar,409,3,11471.11,0,Loyal Customers
35885052,Aadhya Ravi,Bhiwandi,41,2,2179.77,1,Regular Customers
35912599,Neha Atwal,Bilaspur,29,4,7142.09,0,Loyal Customers
35988028,Tejas Char,Naihati,283,4,8451.94,0,Loyal Customers
36142455,Rushil Walla,Katni,45,3,7136.389999999999,0,Loyal Customers
36146306,Aryan Ghose,Pallavaram,40,3,4584.62,0,Loyal Customers
36400756,Rayaan Nayak,Bidar,131,3,9050.31,0,Loyal Customers
36428139,Hemani Ben,Nagaon,596,2,3897.23,3,At Risk Customers
36462363,Samaksh Mandal,Dhanbad,305,1,261.03,3,At Risk Customers
36517334,Ria Dua,Naihati,315,2,1359.21,3,At Risk Customers
36578947,Ekansh Madan,Ranchi,4,2,2857.45,1,Regular Customers
36587003,Amaira Nagi,Tumkur,494,1,1765.22,3,At Risk Customers
36675827,Xiti Chowdhury,Patiala,215,2,5605.43,1,Regular Customers
36737539,Leena Naidu,Gwalior,185,4,11578.98,2,Premium Customers
36774480,Ria Jha,Gandhidham,142,2,3180.26,1,Regular Customers
36833857,Omya Banik,Silchar,51,4,10131.82,2,Premium Customers
36885115,Agastya Contractor,Latur,476,1,1363.04,3,At Risk Customers
36998375,Yatin Mammen,Tirupati,147,2,5234.9,1,Regular Customers
37054866,Avi Sodhi,Guntur,153,1,4269.53,1,Regular Customers
37095171,Ira Soni,Guna,48,3,4820.25,0,Loyal Customers
37227953,Madhav Raghavan,Pune,4,1,1735.7,1,Regular Customers
37245065,Ishani Dhillon,Dibrugarh,56,2,2856.05,1,Regular Customers
37288781,Kritika Narayan,Tadepalligudem,277,1,2685.25,3,At Risk Customers
37309023,Dominic Dutt,Guntur,17,3,2086.66,1,Regular Customers
37362180,Praneel Mangat,Visakhapatnam,220,2,4985.01,1,Regular Customers
37551429,Diya Chand,Khandwa,156,2,2874.26,1,Regular Customers
37556526,Anjali Varkey,Farrukhabad,207,4,8836.16,0,Loyal Customers
37633848,Samuel Banerjee,Kharagpur,313,1,3820.42,3,At Risk Customers
37691544,Onkar Devan,Darbhanga,54,4,9006.79,0,Loyal Customers
37702698,Joshua Bajaj,Bareilly,172,2,5073.92,1,Regular Customers
37759707,Jhalak Venkataraman,Sultan Pur Majra,17,3,8319.23,0,Loyal Customers
37802267,Lipika Jha,Orai,385,1,927.52,3,At Risk Customers
37904682,Krisha Shere,Bhimavaram,517,1,2010.82,3,At Risk Customers
37915052,Ayush Kade,Jalna,438,1,3949.87,3,At Risk Customers
37926207,Pahal Chaudhary,Eluru,344,1,2762.95,3,At Risk Customers
37947202,Eta Srinivasan,Nandyal,244,5,10890.86,2,Premium Customers
38133873,Rehaan Borde,Khammam,123,2,1851.25,1,Regular Customers
38244021,Samaksh Oza,Chapra,225,1,1666.68,1,Regular Customers
38327793,Yug Brar,Nandyal,167,2,6476.04,0,Loyal Customers
38420886,Nidra Date,Sonipat,70,6,11511.92,2,Premium Customers
38478423,Theodore Doctor,Nellore,130,2,2499.99,1,Regular Customers
38496400,Dhruv Bakshi,Bathinda,10,2,3703.69,1,Regular Customers
38568692,Guneet Ahluwalia,Silchar,357,1,1723.54,3,At Risk Customers
38613295,Sai Panchal,Vadodara,254,1,580.18,1,Regular Customers
38613642,Ishani Pandya,Erode,187,3,7771.629999999999,0,Loyal Customers
38615653,Xiti Sachdeva,Motihari,11,2,4027.2,1,Regular Customers
38671747,Falan Acharya,Rajahmundry,358,2,5092.18,3,At Risk Customers
38694209,Harinakshi Patla,Uluberia,402,1,3043.5,3,At Risk Customers
38709137,Neha Gade,Mau,294,1,2128.54,3,At Risk Customers
38728779,Reva Sem,Bulandshahr,251,2,4163.94,1,Regular Customers
38780509,Ira Guha,Ongole,24,1,940.61,1,Regular Customers
38808614,Xavier Shetty,Vijayanagaram,273,2,7207.4,0,Loyal Customers
38875754,Yash Mitter,Ambattur,153,4,6192.06,0,Loyal Customers
38902193,Yutika Sandhu,Bellary,217,4,9443.15,0,Loyal Customers
38902882,Ria Dugar,Firozabad,65,3,12254.12,2,Premium Customers
38969732,Manthan Chana,Pune,44,4,12006.61,2,Premium Customers
39042103,Maanav Gupta,Bareilly,100,3,7619.79,0,Loyal Customers
39093069,Mahika Issac,Rajkot,95,3,7418.35,0,Loyal Customers
39140039,Upasna Naidu,Madhyamgram,82,2,4574.13,1,Regular Customers
39150258,Dalaja Choudhury,Gandhinagar,12,1,1858.93,1,Regular Customers
39153585,Rishi Sur,Tirunelveli,100,3,4411.3,0,Loyal Customers
39301587,Kritika Chaudhuri,Bongaigaon,157,1,236.51,1,Regular Customers
39317905,Gagan Garg,Hazaribagh,117,2,3816.85,1,Regular Customers
39418109,Yahvi Kala,Navi Mumbai,177,2,4916.9400000000005,1,Regular Customers
39423691,Lucky Goel,Chandrapur,376,1,3130.27,3,At Risk Customers
39645619,Indira Jaggi,Maheshtala,152,1,1039.32,1,Regular Customers
39674723,Advika Keer,Bettiah,175,3,4470.11,0,Loyal Customers
39717448,Om Korpal,Jorhat,157,2,4002.12,1,Regular Customers
39957741,Siddharth Sibal,Bellary,61,2,4925.27,1,Regular Customers
39959491,Damini Gandhi,Purnia,43,1,1685.01,1,Regular Customers
39976965,Dayamai Sawhney,Pimpri-Chinchwad,140,2,2278.81,1,Regular Customers
39999278,Chandresh Khare,Baranagar,374,1,5770.21,3,At Risk Customers
40055711,Yug Mander,Rampur,146,3,8654.36,0,Loyal Customers
40085705,Anirudh Deshpande,Kishanganj,286,2,4913.09,3,At Risk Customers
40117357,Jai Murty,Imphal,120,1,2915.52,1,Regular Customers
40192266,Vasana Dhar,Bhopal,256,3,6577.049999999999,0,Loyal Customers
40256341,Sachi Keer,Mira-Bhayandar,278,1,1477.71,3,At Risk Customers
40275138,Eiravati Thaker,Bathinda,22,3,2148.3,1,Regular Customers
40277444,Damyanti Acharya,Panihati,185,3,8473.16,0,Loyal Customers
40305293,Tejas Parmer,Bhatpara,148,3,5259.43,0,Loyal Customers
40387944,Chavvi Gill,Parbhani,251,2,2641.26,1,Regular Customers
40392019,Yashvi Sur,Eluru,274,4,9763.56,0,Loyal Customers
40419593,Siya Pandit,Dibrugarh,32,1,225.21,1,Regular Customers
40434527,Liam Nigam,Vellore,187,2,3992.71,1,Regular Customers
40563029,Chandani Rege,Chandigarh,560,2,5539.73,3,At Risk Customers
40587811,Jeevika Rajagopalan,Adoni,4,3,8842.439999999999,0,Loyal Customers
40593638,Wridesh Ratti,Purnia,199,2,4534.24,1,Regular Customers
40626729,Rachit Toor,Tinsukia,21,1,1613.11,1,Regular Customers
40643232,Falguni Chand,Salem,160,2,1925.01,1,Regular Customers
40667183,Yatin Setty,Bidar,48,1,3587.82,1,Regular Customers
40692378,Chatresh Rastogi,Jabalpur,515,1,2330.28,3,At Risk Customers
40703374,Wriddhish Ramachandran,Nandyal,365,4,6549.45,0,Loyal Customers
40727086,Osha Brahmbhatt,Bijapur,87,4,10896.45,2,Premium Customers
40841791,Krishna Chahal,Mysore,135,2,6226.97,0,Loyal Customers
40858753,Samaksh Sharma,Bharatpur,93,2,3018.44,1,Regular Customers
40871915,Alka Sandal,Mehsana,403,2,3699.78,3,At Risk Customers
40986000,Charles Gara,Karnal,364,1,4191.3,3,At Risk Customers
41008070,Libni Dua,Vijayawada,85,3,6387.64,0,Loyal Customers
41073776,Urmi Dara,Meerut,281,2,6054.68,0,Loyal Customers
41146001,Nirja Prasad,Belgaum,336,2,1928.05,3,At Risk Customers
41155125,Yahvi Doshi,Tenali,140,4,9806.86,2,Premium Customers
41164215,Lucky Savant,Secunderabad,141,4,10050.22,2,Premium Customers
41168392,Sneha Rajagopalan,Silchar,26,2,2810.94,1,Regular Customers
41181125,Bimala Samra,Mysore,5,2,6007.15,1,Regular Customers
41194825,Mekhala Shah,Singrauli,421,3,6905.38,3,At Risk Customers
41261495,Faris Deol,Bhagalpur,56,2,2268.73,1,Regular Customers
41395224,Thomas Sarkar,Jalna,288,1,2419.46,3,At Risk Customers
41439103,Ati Wali,Junagadh,267,1,2655.22,3,At Risk Customers
41494517,Maya Dara,Latur,403,2,845.02,3,At Risk Customers
41494867,Kalpit Gulati,Bongaigaon,278,2,3124.71,3,At Risk Customers
41612464,Chatura Sodhi,Bhavnagar,72,1,1380.66,1,Regular Customers
41640262,Vihaan Gola,Ulhasnagar,131,6,12760.74,2,Premium Customers
41647393,Simon Padmanabhan,Sirsa,79,3,3735.06,0,Loyal Customers
41811800,Sneha Bahl,Jaunpur,167,2,2183.48,1,Regular Customers
41874489,Vrishti Baria,Ahmedabad,182,3,9818.12,0,Loyal Customers
41878908,Barkha Kanda,Raiganj,359,4,8718.880000000001,0,Loyal Customers
41972994,Lila Khanna,Bhatpara,267,2,4990.31,1,Regular Customers
42012717,Edhitha Sahota,Jabalpur,118,4,10936.03,2,Premium Customers
42102289,Guneet Vaidya,Raebareli,6,3,6385.790000000001,0,Loyal Customers
42208242,Farhan Tata,Danapur,9,4,9151.63,2,Premium Customers
42227189,Nilima Borah,Sonipat,245,2,3897.64,1,Regular Customers
42262168,Mason Iyengar,Avadi,55,3,4332.24,0,Loyal Customers
42272393,Anya Parmer,Moradabad,263,1,785.67,3,At Risk Customers
42366724,Quincy Kari,Saharanpur,28,4,7475.61,0,Loyal Customers
42432226,Gaurang Mitra,Gandhinagar,82,2,885.89,1,Regular Customers
42465414,Ria Mallick,Kadapa,107,2,2606.28,1,Regular Customers
42514124,Bakhshi Sodhi,Bally,281,3,2630.01,1,Regular Customers
42589311,Yadavi Uppal,Dehradun,197,2,5880.030000000001,0,Loyal Customers
42615134,Champak Patil,Muzaffarnagar,386,1,3371.28,3,At Risk Customers
42723554,Pranit Wagle,Gandhinagar,159,5,11873.06,2,Premium Customers
42781544,Isaiah Sankar,Faridabad,112,2,5595.24,1,Regular Customers
42872865,Vasatika Chatterjee,Bulandshahr,9,1,474.34,1,Regular Customers
42989999,Ishwar Munshi,Mahbubnagar,21,3,9290.13,0,Loyal Customers
43034188,Ekaraj Bora,Sirsa,38,2,3713.64,1,Regular Customers
43052303,Girik Mutti,Eluru,21,4,11138.18,2,Premium Customers
43066953,Hredhaan Sengupta,Bikaner,349,1,2839.24,3,At Risk Customers
43243913,Rushil Iyer,Jehanabad,398,1,993.86,3,At Risk Customers
43256928,Gaurav Bhardwaj,Baranagar,162,3,9976.9,0,Loyal Customers
43295656,Wyatt Bhasin,Sagar,2,4,8914.42,2,Premium Customers
43307488,Jagrati Prabhu,Bhatpara,183,1,261.03,1,Regular Customers
43367112,Chasmum Ramesh,Gopalpur,270,3,5273.8,0,Loyal Customers
43377076,Imaran Krishnan,Junagadh,106,2,2558.88,1,Regular Customers
43431724,Jack Kalita,Rohtak,373,2,4608.03,3,At Risk Customers
43459807,Charan Brahmbhatt,Khammam,346,1,123.74,3,At Risk Customers
43518622,Pooja Gole,Jaunpur,157,2,4672.7,1,Regular Customers
43519553,Lekha Swamy,Mathura,161,1,1441.0,1,Regular Customers
43599910,Oviya Swaminathan,Sambhal,5,3,5339.900000000001,0,Loyal Customers
43784632,Adya Johal,Gandhinagar,77,3,8887.32,0,Loyal Customers
43799224,Vasatika Agate,Karaikudi,13,2,765.27,1,Regular Customers
43860025,Nidhi Baria,Nagpur,394,2,6861.129999999999,3,At Risk Customers
43980719,Unni Pillai,Kalyan-Dombivli,88,1,785.67,1,Regular Customers
43990799,Indrajit Singh,Dindigul,22,3,8492.64,0,Loyal Customers
44030130,Laksh Dalal,Ghaziabad,14,3,5423.54,0,Loyal Customers
44050697,Hemang Ratti,Ujjain,235,3,5277.45,0,Loyal Customers
44139071,Lopa Padmanabhan,Belgaum,302,2,2687.67,3,At Risk Customers
44149982,Tara Uppal,Yamunanagar,116,4,7984.5,0,Loyal Customers
44174426,Girindra Nair,Salem,515,1,3064.36,3,At Risk Customers
44198187,Charvi Lanka,North Dumdum,444,1,2313.22,3,At Risk Customers
44223796,Bakhshi Lad,Erode,35,4,11971.46,2,Premium Customers
44269569,Chasmum Natarajan,Agra,48,3,4768.969999999999,0,Loyal Customers
44409533,Vihaan Sule,Tadipatri,122,4,11653.05,2,Premium Customers
44410149,Dhruv Patel,Pondicherry,171,6,17552.69,2,Premium Customers
44477365,Nihal Buch,Katihar,186,2,4676.85,1,Regular Customers
44557943,Megha D’Alia,Bangalore,425,2,6674.71,3,At Risk Customers
44562310,Harsh Om,Warangal,394,3,7461.76,0,Loyal Customers
44589829,Udyati Garde,Sagar,114,4,8865.85,0,Loyal Customers
44723662,Veer Dixit,Dhanbad,441,2,4433.79,3,At Risk Customers
44776601,Krisha Sood,Durg,136,2,3678.31,1,Regular Customers
44828791,Zansi Panchal,Khora ,89,4,4878.81,0,Loyal Customers
44859592,Dhriti Koshy,Proddatur,103,1,755.91,1,Regular Customers
44888581,Rehaan Samra,Ballia,38,2,2291.55,1,Regular Customers
44928499,Aarav Andra,Ramgarh,475,2,3858.51,3,At Risk Customers
45028365,Qarin Dass,Danapur,313,2,6351.75,3,At Risk Customers
45033270,Manan Chandran,Thanjavur,84,1,3702.6,1,Regular Customers
45052594,Harish Venkatesh,Aligarh,165,3,8936.66,0,Loyal Customers
45066676,Lipika Murthy,Satna,34,3,7158.5,0,Loyal Customers
45071436,Gaurang Ratta,Tadepalligudem,275,2,2971.48,3,At Risk Customers
45166203,Rushil Dass,Proddatur,186,4,8987.42,0,Loyal Customers
45314389,Amaira Subramanian,Ajmer,34,2,5199.04,1,Regular Customers
45323391,Viraj Kota,North Dumdum,121,3,7664.27,0,Loyal Customers
45383958,Aachal Mangat,Rewa,255,1,1460.67,1,Regular Customers
45477575,Aarna Bawa,Vellore,43,5,13118.19,2,Premium Customers
45481936,Robert Gour,Munger,81,2,3280.21,1,Regular Customers
45546750,Mugdha Pandey,Madhyamgram,269,1,2229.88,3,At Risk Customers
45586151,Pallavi Ram,Saharsa,149,3,7338.889999999999,0,Loyal Customers
45659330,Jackson Sandal,Gwalior,239,3,5961.19,0,Loyal Customers
45700473,Omkaar Padmanabhan,Thoothukudi,299,3,10020.13,0,Loyal Customers
45700739,Luke Dar,Visakhapatnam,214,2,7376.91,0,Loyal Customers
45708879,Girindra Majumdar,Ulhasnagar,21,3,5857.36,0,Loyal Customers
45804389,Liam Dayal,Maheshtala,118,3,8838.9,0,Loyal Customers
45868300,Isha Sheth,Ratlam,151,3,7800.889999999999,0,Loyal Customers
46023497,Baljiwan Nagi,Delhi,142,1,325.08,1,Regular Customers
46088132,Benjamin Ramanathan,Sasaram,253,1,242.57,1,Regular Customers
46185579,Vidhi Pillai,Siliguri,23,4,7882.88,0,Loyal Customers
46208150,Watika Bedi,Meerut,140,4,7588.48,0,Loyal Customers
46313756,Widisha Desai,Kolhapur,194,3,2952.84,1,Regular Customers
46378942,Oscar Kurian,Chandigarh,408,1,3988.44,3,At Risk Customers
46504355,Ridhi Oak,Arrah,339,5,13419.51,2,Premium Customers
46515922,Harish Setty,Ghaziabad,10,1,3639.83,1,Regular Customers
46563355,Zehaan Srinivasan,Ajmer,37,2,5300.42,1,Regular Customers
46564935,Ranbir Hegde,Muzaffarpur,328,1,3751.55,3,At Risk Customers
46615831,Wishi Chada,Raurkela Industrial Township,267,3,9938.48,0,Loyal Customers
46623192,Warinder Sastry,Nizamabad,132,6,11109.06,2,Premium Customers
46629917,Vasudha Dey,Jamshedpur,221,3,8056.88,0,Loyal Customers
46675763,Tanmayi Ramaswamy,Katihar,345,2,4202.82,3,At Risk Customers
46682777,Simon Parekh,Medininagar,485,1,765.76,3,At Risk Customers
46684081,Darika Hans,Ghaziabad,268,1,1131.6,3,At Risk Customers
46686696,Wazir Seth,Thoothukudi,19,3,5359.65,0,Loyal Customers
46699982,Abhiram Sahni,Ulhasnagar,322,4,10340.96,2,Premium Customers
46717997,Wishi Srivastava,Unnao,29,3,10379.45,0,Loyal Customers
46741896,Jagvi Patla,Mango,25,4,8038.16,0,Loyal Customers
46802633,Champak Subramaniam,Bettiah,16,2,3277.21,1,Regular Customers
46828932,Balveer De,Eluru,538,1,1517.0,3,At Risk Customers
46836361,Champak Nazareth,Bikaner,30,2,4058.95,1,Regular Customers
46848302,Praneel Ramesh,Gulbarga,537,2,3861.03,3,At Risk Customers
46875863,Charita Anne,Bidar,32,4,7450.38,0,Loyal Customers
46876240,Vihaan Doctor,Vijayanagaram,72,3,8896.759999999998,0,Loyal Customers
46885873,Wahab Luthra,Aizawl,176,2,5424.1,1,Regular Customers
46989310,Atharv Sharaf,Hindupur,72,4,7205.179999999999,0,Loyal Customers
47043878,Frado Batra,Bilaspur,188,2,2753.4,1,Regular Customers
47125914,Yashoda Chacko,Kochi,304,2,4103.79,3,At Risk Customers
47206881,Barkha Contractor,Nellore,340,3,6232.05,0,Loyal Customers
47215976,Jasmit Ganesh,Jalna,105,3,2886.07,1,Regular Customers
47274329,Hemal Murthy,Ludhiana,297,4,6683.52,0,Loyal Customers
47295676,Neel Sandhu,Bhopal,334,2,4273.62,3,At Risk Customers
47387512,Shivansh Gaba,Chittoor,401,1,2943.17,3,At Risk Customers
47503133,Mitesh Rajan,Chapra,235,3,5516.1,0,Loyal Customers
47515046,Guneet Uppal,Jamshedpur,514,2,1518.97,3,At Risk Customers
47577193,Chaaya Wable,Dehri,69,3,6003.39,0,Loyal Customers
47590944,Ayushman Chawla,Bhubaneswar,126,3,6441.05,0,Loyal Customers
47618810,Ekalinga Mandal,Ghaziabad,423,2,3748.98,3,At Risk Customers
47625855,Caleb Brar,Mango,20,6,13056.68,2,Premium Customers
47822591,Hema Bahri,Begusarai,555,1,3090.86,3,At Risk Customers
47939657,Idika Sem,Bhavnagar,29,2,4656.06,1,Regular Customers
47955004,Mohini Sidhu,Kollam,282,3,6545.39,0,Loyal Customers
47990044,Leela Dubey,Kadapa,180,1,77.11,1,Regular Customers
48002829,Daksh Mandal,Mumbai,109,2,5469.88,1,Regular Customers
48033969,Kavya Kunda,Baranagar,118,2,2105.79,1,Regular Customers
48150243,Ekaja Dube,Delhi,158,2,4652.27,1,Regular Customers
48158494,Hamsini Choudhury,Kishanganj,541,2,6011.42,3,At Risk Customers
48160359,Zehaan Sundaram,Karaikudi,320,2,6188.9400000000005,3,At Risk Customers
48167795,Charita Kapoor,Visakhapatnam,62,2,913.17,1,Regular Customers
48228547,Anika Baria,Katihar,179,4,7583.370000000001,0,Loyal Customers
48268435,Triveni Padmanabhan,Ramagundam,45,2,1998.25,1,Regular Customers
48281892,Teerth Mukherjee,Vellore,130,4,11845.080000000002,2,Premium Customers
48284116,Bhanumati Pingle,Narasaraopet,350,2,3489.5,3,At Risk Customers
48358028,Xavier Kibe,Gudivada,82,3,5875.049999999999,0,Loyal Customers
48409448,Pavani Vaidya,Ludhiana,168,2,6846.049999999999,0,Loyal Customers
48418662,Matthew Joshi,Machilipatnam,20,4,5656.85,0,Loyal Customers
48481702,Dayita Kothari,Shivpuri,80,1,3323.75,1,Regular Customers
48511124,Girish Shankar,Korba,204,2,6484.73,0,Loyal Customers
48554440,Rohan Ganesan,Malegaon,137,3,7958.889999999999,0,Loyal Customers
48716374,Chaman Merchant,Hapur,322,2,4296.87,3,At Risk Customers
48730063,Jatin Dua,Farrukhabad,331,2,3473.02,3,At Risk Customers
48765625,Aradhana Ganguly,Bathinda,125,1,1172.69,1,Regular Customers
48776805,Prisha Sanghvi,Alwar,29,3,9272.96,0,Loyal Customers
48778633,Sarthak Chaudhari,Pimpri-Chinchwad,394,3,8076.2,0,Loyal Customers
48943848,Tarak Nair,Patiala,310,2,6554.45,3,At Risk Customers
49050014,Chanakya Mukhopadhyay,Ludhiana,220,2,6662.75,0,Loyal Customers
49117070,Pavani Lala,Bhubaneswar,70,1,2925.56,1,Regular Customers
49136375,Rohan Basak,Bathinda,31,4,7024.070000000001,0,Loyal Customers
49147776,Meghana Khanna,Panvel,74,3,3719.06,0,Loyal Customers
49152878,Patrick Sandhu,Gwalior,112,4,7062.54,0,Loyal Customers
49241309,Pahal Palla,Gurgaon,246,2,3826.61,1,Regular Customers
49258916,Zehaan Thakur,Jaipur,572,1,1706.73,3,At Risk Customers
49260858,Charan Chaudhary,Phagwara,552,1,6161.48,3,At Risk Customers
49371494,Zansi Banik,Kanpur,320,2,2126.19,3,At Risk Customers
49433260,Abhiram Wason,Hospet,111,5,11243.23,2,Premium Customers
49449238,Omaja Mukhopadhyay,Dindigul,143,2,7182.92,0,Loyal Customers
49457685,Bahadurjit Pau,Kamarhati,235,1,3773.85,1,Regular Customers
49529811,Zayyan Swaminathan,Pimpri-Chinchwad,235,4,8486.37,0,Loyal Customers
49617531,Vamakshi Pradhan,Firozabad,484,2,5621.07,3,At Risk Customers
49617892,Dayamai Parmer,Orai,18,3,9000.82,0,Loyal Customers
49756591,Madhav Murthy,Miryalaguda,255,3,3610.28,0,Loyal Customers
49769532,Yashawini Barman,Ramagundam,331,1,3321.85,3,At Risk Customers
49795571,Rajata Agrawal,Loni,3,3,3930.92,0,Loyal Customers
49806393,Aarush Natt,Latur,246,4,9396.95,0,Loyal Customers
49833888,Harini Raja,Parbhani,379,1,3541.32,3,At Risk Customers
49869358,Varenya Nigam,Dharmavaram,151,1,367.08,1,Regular Customers
49881540,Xalak Muni,Kottayam,352,2,1947.05,3,At Risk Customers
49915498,Harini Mangal,Jalandhar,291,1,3928.0,3,At Risk Customers
49970560,Pallavi Rao,Guwahati,52,3,6762.54,0,Loyal Customers
49985597,Neel Rastogi,Kishanganj,50,2,7589.110000000001,0,Loyal Customers
50015282,Ekbal Shan,Berhampore,52,2,5764.72,1,Regular Customers
50045027,Yashvi Bajaj,Sagar,397,1,530.85,3,At Risk Customers
50080663,Adweta Bumb,Morbi,70,3,10163.05,0,Loyal Customers
50105174,Tanveer Baria,Malda,523,2,5779.78,3,At Risk Customers
50229203,Rushil Dhingra,Tiruchirappalli,12,2,2761.32,1,Regular Customers
50392139,Zehaan Hayer,Jamnagar,335,1,1711.61,3,At Risk Customers
50484778,Hiral Saxena,Kanpur,421,1,866.17,3,At Risk Customers
50518311,Arunima Tak,Arrah,297,2,5082.860000000001,3,At Risk Customers
50527764,Sai Garg,Amroha,542,1,1246.63,3,At Risk Customers
50557979,Kiaan Naidu,Khammam,126,4,5534.78,0,Loyal Customers
50572914,Ishani Mukherjee,Bihar Sharif,562,2,3905.92,3,At Risk Customers
50630016,Max Ranganathan,Unnao,135,2,2090.87,1,Regular Customers
50632192,Omkaar Mander,Nadiad,229,3,2440.08,1,Regular Customers
50650215,Isaac Samra,Pimpri-Chinchwad,432,1,827.77,3,At Risk Customers
50652909,Meera Jain,Farrukhabad,380,1,2232.88,3,At Risk Customers
50680889,Warda Karan,Thoothukudi,239,1,2783.74,1,Regular Customers
50760752,Yug Varughese,Maheshtala,142,2,3769.99,1,Regular Customers
