customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
43761120,Tarak Kumer,hbava@example.com,9.1783E+11,H.No. 534 Taneja Ganj Bangalore 238371,Bhagalpur,33353,01-06-2024,Inactive,0,1954.780029
43784632,Adya Johal,tbrar@example.com,9.12407E+11,"34/579, Dhingra Street, Nagaon 995800",Gandhinagar,171799,12-04-2023,Inactive,3,694.8499756
43799224,Vasatika Agate,chandrahemangini@example.net,9.19118E+11,"97 Radhakrishnan Chowk, Delhi-697602",Karaikudi,8953,23-06-2024,Regular,2,1566.48999
43860025,Nidhi Baria,wwalia@example.org,9.18336E+11,"H.No. 155, Bhargava Chowk, Serampore 694711",Nagpur,394614,20-11-2023,Regular,2,292.9200134
43980719,Unni Pillai,advayamble@example.org,9.17195E+11,"22/693, Chopra Marg Ludhiana 100252",Kalyan-Dombivli,919813,04-03-2024,New,1,785.1900024
43990799,Indrajit Singh,raghav41@example.org,9.17481E+11,H.No. 916 Hans Marg Hubli–Dharwad-389409,Dindigul,282157,04-02-2024,Regular,3,495.4100037
44030130,Laksh Dalal,gchawla@example.net,9.164E+11,"51/50, Salvi Marg Jehanabad-358947",Ghaziabad,59886,31-07-2024,Regular,3,904.0800171
44050697,Hemang Ratti,joshuaganesan@example.org,9.14805E+11,"33/729 Kala Street, North Dumdum 647189",Ujjain,97187,28-12-2023,New,3,1312.219971
44139071,Lopa Padmanabhan,jagratimangat@example.com,9.19144E+11,"85/433, Brar Path Vijayawada-143684",Belgaum,769214,16-01-2024,Regular,2,923.0900269
44149982,Tara Uppal,gbuch@example.net,9.18266E+11,"84/33, Menon Ganj, Sambalpur-870513",Yamunanagar,603400,16-08-2023,New,4,1224.689941
44174426,Girindra Nair,wazirsanghvi@example.org,9.15848E+11,"12/240, Barad Ganj Hajipur 503025",Salem,133683,02-07-2024,New,1,1655.48999
44198187,Charvi Lanka,vrishti63@example.com,9.17026E+11,"H.No. 62 Ahluwalia, Salem 308338",North Dumdum,234734,16-03-2024,Regular,1,464.3299866
44223796,Bakhshi Lad,indira89@example.com,9.1038E+11,"38/453 Dasgupta Chowk, Tirunelveli-600855",Erode,41954,16-06-2023,Regular,4,1449.839966
44269569,Chasmum Natarajan,nisha81@example.org,9.14487E+11,"H.No. 852, Comar Chowk, Sangli-Miraj & Kupwad-332124",Agra,129271,16-06-2024,New,3,812.2199707
44409533,Vihaan Sule,varghesevasatika@example.net,9.18921E+11,"H.No. 08, Kapadia Zila, Nagpur-853011",Tadipatri,789300,10-03-2024,New,4,1728.949951
44410149,Dhruv Patel,brarmitesh@example.net,9.11126E+11,"H.No. 20 Raval Nagar, Saharsa-744305",Pondicherry,600152,18-05-2023,New,6,1440.459961
44426129,Aahana Gopal,tdave@example.org,9.11329E+11,297 Kakar Zila South Dumdum 826959,Vasai-Virar,945784,23-09-2023,Regular,0,591.5499878
44477365,Nihal Buch,sandhuwarjas@example.net,9.19287E+11,"H.No. 22, Mahajan Path, Thanjavur-754379",Katihar,517368,08-07-2024,Regular,2,292.4299927
44557943,Megha D’Alia,pallawyatt@example.net,9.10519E+11,"H.No. 515, Parikh Street Proddatur 789104",Bangalore,391984,23-01-2024,Inactive,2,874.7999878
44562310,Harsh Om,vincent86@example.com,9.17519E+11,"86/38 Ganesan Zila, Srikakulam 027873",Warangal,439591,29-06-2024,Inactive,3,483.8699951
44589829,Udyati Garde,minhasharrison@example.org,9.16604E+11,"92, Chaudhari, Tirunelveli 950904",Sagar,110593,25-09-2023,Regular,4,1570.619995
44723662,Veer Dixit,theodore63@example.com,9.1125E+11,01/67 Dara Circle Orai 934810,Dhanbad,205626,07-10-2023,Regular,2,272.6300049
44776601,Krisha Sood,dugalgayathri@example.net,9.19159E+11,"25, Nayak Street, Sonipat 822794",Durg,94769,13-05-2024,Regular,2,1278.589966
44828791,Zansi Panchal,usami@example.com,9.14773E+11,"68/389 Desai Zila, Purnia-820691",Khora ,694027,02-06-2023,New,4,1696.97998
44859592,Dhriti Koshy,urmi61@example.net,9.14815E+11,"361, Mittal Gandhinagar-958628",Proddatur,826520,05-10-2023,New,1,1283.050049
44888581,Rehaan Samra,rajata67@example.com,9.15132E+11,25/08 Rege Street Thiruvananthapuram 858803,Ballia,359510,28-03-2023,Inactive,2,392.3699951
44928499,Aarav Andra,sonikabir@example.org,9.10814E+11,"H.No. 730 Saraf Marg, Lucknow-500239",Ramgarh,227609,09-04-2023,New,2,915.2700195
44935198,Chakrika Divan,wazirpandit@example.org,9.18262E+11,"80/85, Thakkar Circle, Bikaner 110079",Tumkur,112464,05-12-2023,New,0,973.3200073
45028365,Qarin Dass,ekanshdhillon@example.org,9.19603E+11,"88, Karan Path Dehradun 508763",Danapur,418635,06-11-2023,Regular,2,518.3300171
45033270,Manan Chandran,keermugdha@example.org,9.18837E+11,64 Padmanabhan Path Bulandshahr 387848,Thanjavur,372814,28-04-2024,New,1,252.2599945
45052594,Harish Venkatesh,hiteshlanka@example.com,9.13326E+11,"46/45 Banik Marg, Madurai-527305",Aligarh,740540,03-06-2024,New,3,859.5900269
45066676,Lipika Murthy,lankayagnesh@example.com,9.13929E+11,"55, Bassi Marg, Bhilwara 898751",Satna,469678,25-03-2023,Premium,3,1076.849976
45071436,Gaurang Ratta,shethbhavini@example.org,9.11933E+11,"092, Narain Street, Kolhapur-916800",Tadepalligudem,311644,11-10-2024,Inactive,2,807.6599731
45112520,Anamika Hayre,eeshaganesan@example.net,9.18561E+11,"058 Wagle Street, Eluru 310344",Rajahmundry,753100,30-06-2024,Premium,0,499.8500061
45166203,Rushil Dass,borraonveer@example.net,9.14948E+11,"07/48, Varughese Road, Phusro 293764",Proddatur,350967,26-10-2023,Regular,4,724.8099976
45314389,Amaira Subramanian,mandatanveer@example.org,9.19945E+11,"44/036, Peri Marg Shivpuri 138223",Ajmer,266618,26-03-2023,New,2,939.3499756
45323391,Viraj Kota,sampathosha@example.org,9.16025E+11,"H.No. 86, Bhalla Path Mango-318186",North Dumdum,957395,24-03-2024,New,3,1008.140015
45383958,Aachal Mangat,yasti56@example.org,9.17359E+11,"H.No. 37 Venkatesh, Sonipat-528712",Rewa,626591,02-10-2024,New,1,482.1900024
45477575,Aarna Bawa,kondajagdish@example.com,9.1272E+11,"14/351, Agarwal Path Medininagar 636193",Vellore,117423,05-01-2024,Inactive,5,327.9299927
45481936,Robert Gour,cheemaranveer@example.org,9.14287E+11,"99/95 Srinivasan Circle, Siliguri 496598",Munger,202068,04-08-2023,Premium,2,1909.439941
45503888,Brinda Natarajan,udeol@example.org,9.1338E+11,87/41 Bajwa Ganj Anand 459332,Raurkela Industrial Township,813444,18-05-2023,Premium,0,669.460022
45546750,Mugdha Pandey,panchalharish@example.net,9.16104E+11,26 Verma Zila Tenali 461865,Madhyamgram,787740,28-10-2024,Premium,1,1808.599976
45553300,Panini Lall,jtrivedi@example.com,9.18881E+11,"615 Mital Street, Morbi-030259",Latur,710487,19-06-2024,Premium,0,1713.650024
45586151,Pallavi Ram,ishroff@example.org,9.10115E+11,"H.No. 522, Ray Street, Mahbubnagar-522739",Saharsa,488450,25-11-2023,Regular,3,266.6499939
45650429,Zehaan Soni,kantchasmum@example.net,9.11559E+11,"19/75, Singh Path, Vasai-Virar-464997",Ramgarh,306054,30-03-2023,Premium,0,421.2099915
45659330,Jackson Sandal,leena40@example.net,9.13923E+11,"H.No. 607 Kar Nagar, Maheshtala 129369",Gwalior,236335,28-07-2024,New,3,1364.900024
45700473,Omkaar Padmanabhan,vedantgrover@example.com,9.14786E+11,"808 Balakrishnan Ganj, Begusarai 914766",Thoothukudi,88698,23-12-2023,Inactive,3,525.3800049
45700739,Luke Dar,madhavi20@example.net,9.13928E+11,54 Korpal Road Jorhat 779102,Visakhapatnam,717476,07-08-2024,Inactive,2,509.9500122
45708879,Girindra Majumdar,faraj30@example.net,9.17579E+11,"716, Kalita Path, Srinagar 803059",Ulhasnagar,25486,11-03-2024,Regular,3,988.6300049
45729563,Jagvi Chaudry,ishenoy@example.org,9.12803E+11,"58/545, Doctor Zila, Sri Ganganagar 092880",Bijapur,919273,13-08-2023,New,0,725.6599731
45804389,Liam Dayal,daksh09@example.net,9.19643E+11,"30, Roy Circle Naihati-365590",Maheshtala,759825,02-07-2023,Inactive,3,788.0999756
45868300,Isha Sheth,revaatwal@example.net,9.15776E+11,"H.No. 36 Doctor Path, Aurangabad 897507",Ratlam,406941,24-08-2023,Premium,3,584.9000244
46023497,Baljiwan Nagi,wjayaraman@example.com,9.1768E+11,"863 Sarkar Road, Bokaro-229992",Delhi,31910,15-05-2024,Premium,1,1856.920044
46025543,Rachit Chatterjee,zayan61@example.org,9.18286E+11,"83/709, Boase Ganj Bhubaneswar 278803",Kottayam,928642,25-11-2023,Premium,0,1273.069946
46088132,Benjamin Ramanathan,ssahota@example.com,9.16494E+11,"12/15, Jha Ganj, Adoni-465226",Sasaram,881157,09-05-2024,New,1,321.4299927
46146390,Yashoda Sani,jalsaluthra@example.net,9.10548E+11,693 Rege Salem 039470,Bahraich,255938,19-04-2023,Premium,0,271.5
46148283,Kamya Mander,taurora@example.com,9.15659E+11,"688, Joshi Nagar Korba-886183",Kalyan-Dombivli,167549,07-10-2023,New,0,506.6799927
46185579,Vidhi Pillai,ishanvi02@example.org,9.18237E+11,"01/95, Mangat Tinsukia 747651",Siliguri,88753,18-08-2024,Premium,4,1874.339966
46208150,Watika Bedi,lallawilliam@example.net,9.12334E+11,"H.No. 513 Buch Chowk, Mau-355674",Meerut,266700,05-02-2024,New,4,1283.099976
46313756,Widisha Desai,nakul82@example.net,9.11819E+11,"102, Chopra Ganj, Korba-838479",Kolhapur,449091,26-03-2023,Premium,3,1245.359985
46369552,Keya Modi,bbumb@example.org,9.17249E+11,"49/76 Bansal Path, Bangalore-861073",Jaipur,688982,16-09-2024,Regular,0,456.5100098
46378942,Oscar Kurian,vedhikanarasimhan@example.com,9.18233E+11,"64/29, Lalla Road, Kolhapur 461306",Chandigarh,319915,20-11-2023,Premium,1,1768.040039
46504355,Ridhi Oak,avnijha@example.net,9.10121E+11,"H.No. 272 Pingle, Aligarh 181840",Arrah,603176,04-04-2023,Regular,5,294.0400085
46515922,Harish Setty,kamya82@example.net,9.19104E+11,"63/69, Mital Chowk, Gandhinagar-801336",Ghaziabad,793626,05-09-2024,Regular,1,950.75
46541905,Arunima Rout,jacobthakur@example.org,9.181E+11,"H.No. 10, Swamy Ganj Unnao 053101",Udaipur,903499,06-02-2024,New,0,922.289978
46563355,Zehaan Srinivasan,sathvikmane@example.net,9.10376E+11,"H.No. 494, Thakkar Chowk, Kalyan-Dombivli-939080",Ajmer,295136,15-02-2024,Premium,2,463.0799866
46564935,Ranbir Hegde,rishirana@example.com,9.17292E+11,"91/552, Karan Street, Chennai-415629",Muzaffarpur,645064,27-02-2024,Inactive,1,536.9400024
46594066,Ishaan Lad,vsengupta@example.net,9.11766E+11,"52/94, Choudhury Street Chittoor-870282",Giridih,731803,15-07-2024,Premium,0,519.460022
46615831,Wishi Chada,avi03@example.org,9.16374E+11,"30/93, Chadha Road Nizamabad-229304",Raurkela Industrial Township,947965,28-05-2024,Inactive,3,855.2999878
46623192,Warinder Sastry,pallaraksha@example.com,9.13786E+11,"H.No. 50, Uppal Marg Anantapur-558351",Nizamabad,232354,22-10-2024,New,6,1970.589966
46629917,Vasudha Dey,saksham89@example.net,9.14935E+11,"03/989, Kari Ganj Sagar 040726",Jamshedpur,139007,09-02-2024,Premium,3,788.3499756
46675763,Tanmayi Ramaswamy,bakshigavin@example.net,9.17236E+11,929 Chaudhry Ballia 919826,Katihar,745005,15-08-2023,New,2,737.0800171
46682777,Simon Parekh,vigekiya@example.org,9.15322E+11,22 Balay Road Thanjavur 478790,Medininagar,705746,02-07-2024,Inactive,1,600.0900269
46684081,Darika Hans,shahaarna@example.com,9.10111E+11,"223, Jani Road Hindupur 177571",Ghaziabad,519748,01-04-2023,Premium,1,1225.01001
46686696,Wazir Seth,william12@example.com,9.14539E+11,69/92 Mitter Marg Mahbubnagar-162861,Thoothukudi,992012,02-03-2024,Premium,3,968.9299927
46699982,Abhiram Sahni,vuppal@example.org,9.16195E+11,"728, Mishra, Haridwar 182006",Ulhasnagar,837587,10-10-2023,Inactive,4,1171.599976
46717997,Wishi Srivastava,jsoman@example.com,9.13395E+11,"65/723, Arya Zila Imphal 050184",Unnao,789057,20-12-2023,New,3,793.9799805
46741896,Jagvi Patla,faras93@example.net,9.15374E+11,"838 Arya, Nanded 274834",Mango,656521,21-10-2023,Premium,4,1518.22998
46802633,Champak Subramaniam,raagini83@example.com,9.14562E+11,"H.No. 18, Kumer Road Mango-881448",Bettiah,770230,18-02-2024,Premium,2,617.2199707
46828932,Balveer De,nachiketdewan@example.net,9.1844E+11,H.No. 71 Loyal Marg Nandyal-033113,Eluru,878564,30-04-2023,Premium,1,391.2200012
46836361,Champak Nazareth,gabrielkapadia@example.org,9.12144E+11,"66/47, Mitra Nagar Tinsukia-056627",Bikaner,287396,22-11-2023,Premium,2,545.2199707
46848302,Praneel Ramesh,utara@example.com,9.12423E+11,"542 Kota Chowk, Medininagar-457616",Gulbarga,748017,15-07-2024,Premium,2,1657.959961
46875863,Charita Anne,rajeshri43@example.net,9.11413E+11,"H.No. 595 Prasad Zila, Purnia 798149",Bidar,158018,14-10-2023,Regular,4,1118.550049
46876240,Vihaan Doctor,jagvi98@example.org,9.16128E+11,"H.No. 305 Sunder Street, Proddatur-711890",Vijayanagaram,447804,16-06-2023,Premium,3,1588.640015
46885873,Wahab Luthra,labanpadmanabhan@example.net,9.11463E+11,98/05 Master Road Karawal Nagar-963507,Aizawl,253575,19-09-2023,Premium,2,946.6400146
46989310,Atharv Sharaf,lallwarinder@example.net,9.15477E+11,"385, Varghese Street, Moradabad 456513",Hindupur,8262,03-10-2024,Regular,4,577.75
47043878,Frado Batra,birnicholas@example.net,9.13457E+11,581 Ramakrishnan Path Naihati-117037,Bilaspur,280957,13-06-2024,Premium,2,1411.670044
47125914,Yashoda Chacko,ati59@example.com,9.13099E+11,"069, Bath Zila Aurangabad-968050",Kochi,723520,29-03-2023,Premium,2,1535.119995
47206881,Barkha Contractor,gollaqabil@example.net,9.13058E+11,"704, Bail Marg, Tiruvottiyur-710662",Nellore,396198,24-07-2024,Premium,3,929.7199707
47215976,Jasmit Ganesh,urishillajain@example.org,9.12532E+11,"H.No. 771, Sha Circle, Korba 949390",Jalna,91065,25-09-2024,Premium,3,842.8300171
47274329,Hemal Murthy,ramanathanrajeshri@example.net,9.17461E+11,"20/507 Taneja Chowk, Pondicherry-483122",Ludhiana,831272,12-02-2024,New,4,1898.390015
47275378,Aarav Dar,amruta30@example.net,9.16663E+11,"H.No. 24, Lata Street, Ahmedabad 581000",Ahmednagar,572351,16-03-2023,Premium,0,623.2600098
47295676,Neel Sandhu,kadelopa@example.net,9.12373E+11,"91, Gulati Street Ghaziabad-764436",Bhopal,468224,02-06-2024,New,2,1758.300049
47335806,Pavani Borde,yashodhara92@example.com,9.16632E+11,"H.No. 70, Chatterjee Thrissur-635211",Pimpri-Chinchwad,553989,25-05-2024,Regular,0,1188
47387512,Shivansh Gaba,harshilsawhney@example.net,9.12254E+11,"36, Bose Street, Pali 357092",Chittoor,858549,08-07-2023,Regular,1,805.4299927
47503133,Mitesh Rajan,nilima95@example.com,9.18274E+11,"H.No. 900 Bora Street, Tiruppur 590706",Chapra,321850,26-10-2024,Inactive,3,1614.040039
47515046,Guneet Uppal,wvora@example.org,9.18462E+11,"49, Borde Ganj Vijayawada 334138",Jamshedpur,440555,27-12-2023,New,2,1095.920044
47577193,Chaaya Wable,zvenkatesh@example.net,9.16831E+11,"41/37, Raja Marg Tumkur-353412",Dehri,410068,05-02-2024,Premium,3,1578.869995
47590944,Ayushman Chawla,urajagopalan@example.net,9.19348E+11,"H.No. 08, Atwal Chowk Nagercoil 786153",Bhubaneswar,185673,12-07-2023,New,3,1163.839966
47618810,Ekalinga Mandal,avi52@example.net,9.15349E+11,"H.No. 57 Goda Chowk, Pimpri-Chinchwad 391055",Ghaziabad,423916,27-05-2024,Inactive,2,1395.839966
47625855,Caleb Brar,eeshanigam@example.com,9.19001E+11,H.No. 81 Kari Road Nagercoil-798440,Mango,918327,21-05-2023,New,6,515.6900024
47711422,Meghana Varkey,ebhatti@example.org,9.16518E+11,H.No. 33 Vig Circle Kishanganj-213957,Bhatpara,244531,26-10-2023,Inactive,0,1234.699951
47822591,Hema Bahri,samiazaan@example.com,9.10034E+11,"941 Anne Street, Darbhanga 186125",Begusarai,621411,25-09-2024,Regular,1,1969.810059
47926198,Bhavini Kulkarni,elijah77@example.net,9.10675E+11,"H.No. 082, Raghavan Nagar, Bhilwara-021542",Nandyal,321001,04-02-2024,Regular,0,1408.420044
47939657,Idika Sem,johalsiya@example.org,9.13258E+11,"24/46, Kuruvilla Ganj, Gorakhpur-791998",Bhavnagar,6891,01-07-2024,Regular,2,1600.670044
47955004,Mohini Sidhu,wmitter@example.net,9.15246E+11,"249, Krishnan Path, Bhubaneswar 211635",Kollam,204587,21-08-2023,Inactive,3,1681.52002
47990044,Leela Dubey,triptisahota@example.net,9.1464E+11,H.No. 74 Buch Zila Sambalpur 958963,Kadapa,404979,29-09-2024,New,1,1118.98999
48000260,Dakshesh Jhaveri,kundaucchal@example.com,9.13975E+11,"H.No. 772, Banerjee Zila, Imphal 073883",Bulandshahr,230718,28-09-2023,Inactive,0,592.5100098
48002829,Daksh Mandal,varkeymohammed@example.com,9.19588E+11,"28/42, Venkataraman Ganj, Kishanganj-360157",Mumbai,45238,25-01-2024,Inactive,2,754.3300171
48033969,Kavya Kunda,ramalaksh@example.net,9.14307E+11,31/10 Vohra Panipat 844869,Baranagar,320524,16-08-2023,Premium,2,717.5100098
48150243,Ekaja Dube,ahluwaliasaumya@example.net,9.17663E+11,42 Bawa Madanapalle-334038,Delhi,175880,27-11-2023,Regular,2,262.6000061
48158494,Hamsini Choudhury,wmagar@example.net,9.10184E+11,"23/254, Ram Street Avadi 502744",Kishanganj,179510,30-04-2024,Inactive,2,1787.199951
48160359,Zehaan Sundaram,vparsa@example.com,9.14951E+11,"973 Bera Street, Morbi 708221",Karaikudi,324202,28-03-2024,Premium,2,1485.089966
48167795,Charita Kapoor,anaybalan@example.net,9.11562E+11,"79/36 Rege Ganj, Thanjavur-542580",Visakhapatnam,567196,28-11-2023,New,2,1355.089966
48188624,Maanav Tella,doshidarpan@example.com,9.19516E+11,"28/10 Chadha Road, Kirari Suleman Nagar 215968",Chittoor,740511,19-02-2024,Regular,0,320.6900024
48228547,Anika Baria,triyasinha@example.org,9.1931E+11,"H.No. 509, Rajan Road Bijapur 011279",Katihar,248566,13-07-2024,Inactive,4,753.8900146
48268435,Triveni Padmanabhan,bishakhaprasad@example.com,9.13882E+11,40 Bandi Chowk Bally-447625,Ramagundam,631598,05-04-2024,Inactive,2,1670.859985
48281892,Teerth Mukherjee,toordakshesh@example.org,9.11237E+11,H.No. 706 Lal Path Visakhapatnam-582362,Vellore,691199,11-04-2023,New,4,1653.390015
48284116,Bhanumati Pingle,nandasaanvi@example.com,9.18483E+11,"H.No. 115, Dhar, Jabalpur 327515",Narasaraopet,278326,02-02-2024,Inactive,2,1885.640015
48358028,Xavier Kibe,agatesiya@example.org,9.14582E+11,"986 Banerjee Marg, Bhagalpur 966590",Gudivada,666095,08-05-2024,Premium,3,1852.359985
48368085,Patrick Doctor,mmittal@example.com,9.1303E+11,185 Bobal Ganj Aurangabad 817825,Vijayanagaram,418461,31-10-2024,Premium,0,477.1000061
48409448,Pavani Vaidya,varsha47@example.net,9.13909E+11,76 Chana Street Bhimavaram-424017,Ludhiana,743825,07-05-2024,New,2,1652.890015
48418662,Matthew Joshi,rattanhamsini@example.net,9.1971E+11,"H.No. 465, Vala Zila, Indore-145041",Machilipatnam,124809,21-06-2024,Premium,4,1479.930054
48481702,Dayita Kothari,upadhyaylohit@example.org,9.10286E+11,"14/904, Bal Path Jehanabad 025610",Shivpuri,351248,15-06-2024,Regular,1,1209.160034
48511124,Girish Shankar,aggarwalhenry@example.org,9.12704E+11,"H.No. 39, Sekhon Street, Sagar 312966",Korba,315557,15-05-2023,Inactive,2,1076.140015
48554440,Rohan Ganesan,bhavika36@example.net,9.19451E+11,"27/72 Raj Chowk, Bhiwani-471346",Malegaon,231443,28-03-2024,Regular,3,1354.98999
48647253,Theodore Ram,pranitsachdeva@example.net,9.12166E+11,"H.No. 19, Dash Road Morbi 758796",Warangal,950220,15-03-2024,Inactive,0,1736.689941
48716374,Chaman Merchant,fchaudhari@example.org,9.10509E+11,"97/515, Prasad Path Allahabad 009477",Hapur,590658,01-05-2023,Premium,2,1475.819946
48730063,Jatin Dua,sethiojas@example.org,9.16364E+11,"H.No. 50, Contractor Ambattur 379240",Farrukhabad,949389,03-04-2024,New,2,1497.709961
48765625,Aradhana Ganguly,gaganbanik@example.net,9.17594E+11,"01/115, Mander Nagar, Morbi-897722",Bathinda,352264,13-03-2024,Inactive,1,218
48776805,Prisha Sanghvi,laleta@example.net,9.15013E+11,52/809 Hegde Marg Satara-825467,Alwar,612480,01-06-2023,Premium,3,351.3800049
48778633,Sarthak Chaudhari,jmore@example.net,9.1193E+11,H.No. 27 Keer Zila Bettiah 229893,Pimpri-Chinchwad,519996,13-12-2023,New,3,609.6300049
48821170,Hredhaan Bajaj,samaksh27@example.org,9.17322E+11,"320, Garde Circle Siliguri 164122",Jalgaon,187348,09-10-2023,Inactive,0,1321.76001
48910430,Janani Prasad,abhirambabu@example.com,9.1855E+11,"149 Pall Path, Aurangabad-876025",Bardhaman,125846,04-09-2024,Premium,0,1474.040039
48943848,Tarak Nair,atwalmeghana@example.org,9.14393E+11,"145, Apte Street Orai-869408",Patiala,993533,21-06-2024,Premium,2,245.4600067
49050014,Chanakya Mukhopadhyay,edhithashetty@example.net,9.13908E+11,"H.No. 648, Morar Road Dharmavaram-350890",Ludhiana,610068,15-11-2023,Premium,2,1589.25
49117070,Pavani Lala,tankvedhika@example.org,9.14138E+11,"29, Morar Zila, Amritsar-838331",Bhubaneswar,238713,27-09-2024,Inactive,1,1495.170044
49136375,Rohan Basak,duttavedika@example.org,9.16284E+11,"29/64, Chander Path Karawal Nagar-716604",Bathinda,843234,01-08-2024,Inactive,4,1524.22998
49147776,Meghana Khanna,qkari@example.net,9.18224E+11,290 Prabhakar Road Purnia-614564,Panvel,468561,04-07-2024,Inactive,3,1115.699951
49152878,Patrick Sandhu,zehaanmahajan@example.org,9.12413E+11,"304 Tara Road, Gandhinagar-559930",Gwalior,649817,13-09-2024,Premium,4,973.6199951
49241309,Pahal Palla,wrideshmannan@example.net,9.18806E+11,"87/32, Parekh Nagar, Jaipur-419966",Gurgaon,751303,19-06-2024,Inactive,2,1340.890015
49258916,Zehaan Thakur,yash08@example.com,9.16815E+11,"42, Mittal Marg Raiganj-402582",Jaipur,153207,02-04-2024,Inactive,1,997.4299927
49260858,Charan Chaudhary,bmishra@example.net,9.17599E+11,"H.No. 226, Pillay Marg Maheshtala-191051",Phagwara,494573,05-07-2023,Regular,1,1855.109985
49371494,Zansi Banik,lohit10@example.net,9.16625E+11,H.No. 44 Khurana Nagar Arrah 563930,Kanpur,542949,14-12-2023,Regular,2,701.1300049
49433260,Abhiram Wason,fdevan@example.com,9.19416E+11,"15 Sabharwal Marg, Aurangabad 966257",Hospet,246851,20-05-2024,Premium,5,307.0299988
49449238,Omaja Mukhopadhyay,onarayan@example.com,9.15912E+11,96/115 Kadakia Path Gorakhpur 379524,Dindigul,120070,28-06-2024,Inactive,2,1878.390015
49457685,Bahadurjit Pau,osharaf@example.org,9.18754E+11,"870 Warrior Circle, Bhubaneswar 429828",Kamarhati,464123,30-10-2023,Inactive,1,487.3399963
49529811,Zayyan Swaminathan,liam57@example.net,9.13194E+11,"H.No. 528, Uppal, Arrah 830864",Pimpri-Chinchwad,945135,16-05-2024,Regular,4,1595.599976
49574186,Yashica Devan,nimrat27@example.com,9.11498E+11,"61/77 Sinha Path, Munger-718295",Barasat,505155,17-09-2024,Premium,0,625.9699707
49617531,Vamakshi Pradhan,thomassanghvi@example.com,9.11748E+11,"71/92, Bajwa Path Morbi-309555",Firozabad,856856,19-03-2024,Inactive,2,1346.900024
49617892,Dayamai Parmer,finn87@example.com,9.16905E+11,H.No. 022 Sankar Circle Pudukkottai 520782,Orai,113196,21-02-2024,New,3,1894.609985
49756591,Madhav Murthy,jai91@example.org,9.1512E+11,"853, Date Nagar, Bongaigaon 192745",Miryalaguda,796425,17-04-2024,Inactive,3,745.4000244
49769532,Yashawini Barman,gbath@example.net,9.12466E+11,"62, Lal Circle, Berhampore-806602",Ramagundam,677659,25-05-2023,Premium,1,1923.390015
49795571,Rajata Agrawal,charvikurian@example.net,9.12035E+11,"43/482 Munshi Zila, Khandwa 356038",Loni,73093,08-03-2024,Premium,3,401.7200012
49806393,Aarush Natt,nachiket49@example.com,9.11884E+11,"33, Kurian Zila Jorhat 539806",Latur,918497,31-03-2023,Regular,4,1229.25
49833888,Harini Raja,ekavir40@example.net,9.13627E+11,"00, Varma Zila, Amaravati 118550",Parbhani,925782,31-03-2024,Inactive,1,1908.420044
49869358,Varenya Nigam,ekiya67@example.com,9.13216E+11,H.No. 15 Lad Nagar Vadodara 873657,Dharmavaram,13634,03-05-2024,Regular,1,1002.950012
49881540,Xalak Muni,avni70@example.net,9.17715E+11,"140, Mannan Circle Nashik-798110",Kottayam,59206,13-09-2024,Inactive,2,1134.599976
49915498,Harini Mangal,aahana49@example.com,9.1046E+11,H.No. 932 Baral Road Katni 070915,Jalandhar,107053,19-05-2023,Premium,1,950.8800049
49970560,Pallavi Rao,aryan83@example.net,9.12046E+11,"11/37, Sahni Street, Madurai 667472",Guwahati,787564,17-10-2023,Regular,3,1587.050049
49985597,Neel Rastogi,rachana02@example.net,9.10964E+11,"27/024, Kumer Circle, Kurnool-562150",Kishanganj,147502,06-08-2024,Regular,2,775.7299805
50015282,Ekbal Shan,goyalhema@example.com,9.13239E+11,685 Oza Ganj Patna-922777,Berhampore,448354,20-04-2023,Regular,2,1392.050049
50045027,Yashvi Bajaj,yoshitanarang@example.org,9.18339E+11,"69/68, Dube Path Agartala-951262",Sagar,679096,06-07-2023,Regular,1,1570.949951
50080663,Adweta Bumb,tandonbina@example.net,9.1921E+11,"H.No. 66, Apte Circle Thanjavur 408860",Morbi,585542,06-10-2024,Inactive,3,543.8400269
50088518,Osha Lata,divyasangha@example.com,9.10224E+11,"76/517, Bahri Ganj Gorakhpur-258199",Dewas,225890,16-05-2023,Regular,0,509.4100037
50105174,Tanveer Baria,nvora@example.com,9.10388E+11,"23/41 Kala Circle, Gorakhpur-396088",Malda,426543,08-09-2023,Premium,2,1889.810059
50229203,Rushil Dhingra,htella@example.org,9.10837E+11,H.No. 99 Ravel Street Avadi 655413,Tiruchirappalli,598757,14-09-2023,Regular,2,1731.869995
50286371,Jonathan Zachariah,luke39@example.org,9.13065E+11,H.No. 770 Narasimhan Circle Ozhukarai 931863,Bangalore,798154,10-01-2024,New,0,280.769989
50392139,Zehaan Hayer,yashoda79@example.net,9.12944E+11,"03/182, Manda Circle Mangalore 883696",Jamnagar,361935,02-07-2024,Inactive,1,991.2600098
50484778,Hiral Saxena,kurianatharv@example.com,9.11902E+11,"07/185 Agate Zila, Shivpuri 496563",Kanpur,7186,16-05-2024,Inactive,1,1495.859985
50518311,Arunima Tak,umangdate@example.net,9.1774E+11,17/381 Ramaswamy Circle Sambalpur 187850,Arrah,183905,31-08-2024,Regular,2,1238.719971
50527764,Sai Garg,krishna27@example.com,9.14308E+11,03 Chatterjee Bhiwandi 307084,Amroha,957367,28-12-2023,Premium,1,1830.26001
